,department_Research & Development,department_Sales,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,gender_Male,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,maritalstatus_Married,maritalstatus_Single,education,joblevel,stockoptionlevel,environmentsatisfaction,worklifebalance,jobsatisfaction,jobinvolvement,performancerating,businesstravel,age,distancefromhome,monthlyincome,numcompaniesworked,percentsalaryhike,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,mean_time,attrition
5483,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,1,3,3,2,2,3,1,38,2,49080,4,19,7,3,5,1,4,7,1
5484,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,4,4,0,3,3,1,3,3,1,36,2,54820,1,18,18,3,17,15,14,7,1
5485,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,2,4,3,4,1,29,7,21800,1,21,4,2,4,0,1,8,1
5486,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,1,3,4,3,3,2,39,1,67550,7,14,21,2,18,11,5,6,1
5487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,4,3,4,1,53,14,25590,0,23,26,2,25,1,6,6,1
5488,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,4,3,2,3,3,1,58,24,43170,7,17,40,2,31,13,8,8,1
5489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,2,1,3,1,42,2,45844,7,16,18,5,0,0,0,7,1
5490,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,3,1,4,1,2,3,3,1,24,28,28860,1,19,1,5,1,0,0,6,1
5491,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,1,1,1,4,1,3,3,1,44,5,63220,4,11,10,2,3,1,2,5,1
5492,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,1,3,3,1,42,12,28412,0,14,6,2,5,1,3,7,1
5493,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,3,0,1,1,3,2,3,1,37,10,30720,5,14,17,3,14,11,7,5,1
5494,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,0,2,3,1,3,3,1,38,6,107480,7,15,17,3,1,0,0,7,1
5495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,3,3,1,3,1,18,3,24794,1,12,0,2,0,0,0,6,1
5496,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,2,2,2,4,3,3,1,30,12,49500,1,12,1,3,1,0,0,7,1
5497,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,1,2,3,4,3,1,26,8,80950,1,15,1,3,1,0,0,7,1
5498,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,0,1,2,1,1,3,1,33,10,43020,2,13,11,3,0,0,0,7,1
5499,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3,1,1,1,4,2,1,3,1,31,20,61800,1,14,1,2,1,0,0,7,1
5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,1,3,3,2,29,7,68218,0,14,2,2,2,1,1,6,1
5501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,3,2,3,3,3,1,22,2,103628,1,13,1,2,1,0,0,6,1
5502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,2,2,3,1,22,3,76500,1,16,2,2,0,0,0,7,1
5503,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,4,1,2,3,1,23,7,41737,2,19,4,2,1,0,1,7,1
5504,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,4,3,3,2,4,0,32,7,32980,8,22,6,4,4,1,2,5,1
5505,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,1,3,3,2,2,3,1,38,2,49080,4,19,7,3,5,1,4,7,1
5506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3,3,3,3,1,39,2,96599,1,17,9,1,9,2,4,6,1
5507,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,5,3,1,1,2,3,3,2,29,28,44340,2,17,7,1,5,0,0,7,1
5508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,0,3,3,1,2,3,1,35,6,54787,1,15,16,3,15,12,11,7,1
5509,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,4,1,2,3,1,28,4,41588,5,16,7,1,3,0,2,6,1
5510,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,2,2,3,3,1,32,3,109052,4,14,9,2,4,0,3,7,1
5511,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,1,3,2,2,3,1,28,2,22733,2,19,5,5,3,1,2,6,1
5512,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,0,3,2,3,2,3,1,29,2,49780,0,13,7,3,6,1,5,7,1
5513,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3,1,2,2,3,2,4,3,2,18,2,34680,1,18,0,4,0,0,0,8,1
5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,3,2,2,3,3,1,56,20,43178,5,14,27,2,21,10,5,6,1
5515,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4,1,1,4,4,4,2,3,2,35,17,54720,3,11,13,3,11,6,7,7,1
5516,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3,0,1,3,1,3,3,1,20,29,27070,1,11,1,2,1,0,0,5,1
5517,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,1,2,3,1,29,5,28581,4,14,6,3,4,0,0,6,1
5518,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,3,1,29,8,21893,2,18,4,2,4,0,1,7,1
5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,3,2,2,3,1,20,1,23356,1,14,1,2,0,0,0,6,1
5520,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,1,1,1,3,3,3,2,21,20,53370,1,14,2,2,2,2,2,7,1
5521,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,2,3,1,29,5,28573,4,14,6,3,3,1,0,7,1
5522,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,1,0,3,2,1,3,3,1,21,1,57750,1,18,1,2,1,1,0,6,1
5523,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,3,1,4,3,1,3,3,1,35,2,23210,9,12,15,0,13,6,0,5,1
5524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,2,2,3,3,1,26,3,24067,1,13,3,4,1,0,0,7,1
5525,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,4,0,4,3,1,3,3,1,55,7,74280,5,12,24,2,5,1,4,7,1
5526,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,3,1,3,4,2,2,3,1,29,19,17900,5,16,6,4,2,1,1,6,1
5527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,3,3,3,2,29,4,68153,0,14,6,2,5,4,4,7,1
5528,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,2,1,2,2,1,2,3,2,24,3,76540,2,17,4,3,0,0,0,8,1
5529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,3,4,3,4,1,55,1,25590,0,21,6,2,5,1,0,6,1
5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,3,2,3,3,1,36,2,27430,2,21,5,1,3,0,2,7,1
5531,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,2,2,3,1,32,17,20715,2,14,6,0,4,0,3,7,1
5532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,4,1,3,3,1,43,5,63205,3,11,10,2,3,1,2,5,1
5533,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,3,3,2,3,3,1,28,1,24130,1,16,1,2,1,0,0,8,1
5534,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3,1,1,1,4,2,1,3,1,31,20,61800,1,14,1,2,1,0,0,7,1
5535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,2,3,1,46,17,59796,4,11,27,2,6,3,2,6,1
5536,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,3,2,1,2,3,2,30,3,28620,5,14,9,2,6,0,1,6,1
5537,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,4,2,2,4,2,31,10,41890,0,23,6,3,5,1,4,7,1
5538,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,3,2,3,2,3,1,28,13,52213,1,17,1,3,1,1,0,6,1
5539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,4,3,4,1,54,11,25590,0,23,21,2,20,1,5,6,1
5540,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,3,3,2,3,3,1,21,10,53730,1,12,1,2,1,0,0,5,1
5541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0,3,3,1,3,3,1,36,1,54826,1,17,16,2,15,12,12,6,1
5542,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,3,3,2,2,3,1,3,3,1,30,1,179240,1,13,10,2,10,6,7,6,1
5543,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,1,2,3,1,27,25,22925,0,17,5,0,4,0,2,6,1
5544,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,1,3,2,3,3,1,34,14,102193,1,13,12,2,12,7,4,5,1
5545,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,1,2,4,2,25,10,41880,0,22,3,3,2,0,2,6,1
5546,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,2,4,3,4,1,29,7,21800,1,21,4,2,4,0,1,8,1
5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,3,2,2,3,1,23,7,53792,2,13,1,2,1,0,0,5,1
5548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,2,2,3,3,1,26,3,24063,1,13,3,4,1,0,0,7,1
5549,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,3,2,1,3,0,47,12,33072,8,20,6,2,4,2,2,6,1
5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,1,3,3,1,22,2,49683,1,13,2,3,2,0,0,7,1
5551,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,4,1,1,4,4,4,3,3,1,39,1,36730,3,14,19,3,1,0,0,6,1
5552,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,4,2,4,4,3,1,32,5,34770,1,11,14,2,14,9,8,7,1
5553,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,1,1,3,2,3,1,40,6,20986,7,12,8,1,6,0,5,7,1
5554,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,3,3,2,3,3,1,21,10,53730,1,12,1,2,1,0,0,5,1
5555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,2,3,3,2,4,1,31,15,40660,3,22,4,2,2,2,2,7,1
5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,2,1,3,1,38,2,45793,6,16,15,4,0,0,0,7,1
5557,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,3,3,3,3,4,2,26,22,20240,1,23,8,2,8,1,7,7,1
5558,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,2,2,1,3,1,3,3,2,26,2,48210,6,14,6,2,3,1,2,7,1
5559,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,1,3,2,3,3,1,28,8,102292,1,13,2,2,2,1,0,5,1
5560,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,4,3,3,2,4,0,32,7,32980,8,22,6,4,4,1,2,5,1
5561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,1,2,1,2,3,1,25,15,198489,3,18,6,2,3,2,2,6,1
5562,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,2,2,3,1,35,24,20700,1,13,5,1,4,0,2,8,1
5563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,1,3,3,1,22,2,49683,1,13,2,3,2,0,0,7,1
5564,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,1,3,4,1,1,1,3,1,29,6,22440,1,12,11,5,11,3,10,6,1
5565,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,3,1,1,3,3,1,36,2,47862,3,14,12,2,4,1,0,7,1
5566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3,3,2,3,1,33,8,67312,7,21,15,2,8,7,6,6,1
5567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3,2,3,3,1,37,20,88750,4,13,9,2,2,2,2,5,1
5568,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,3,3,4,3,3,2,29,3,68110,0,15,9,2,8,7,7,7,1
5569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,2,1,3,1,47,2,45904,8,16,22,5,0,0,0,7,1
5570,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,3,3,1,29,5,21773,0,19,3,2,3,0,0,7,1
5571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,2,1,2,3,1,32,4,49377,0,13,5,2,4,0,2,7,1
5572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,2,2,3,3,1,27,2,24099,1,14,1,3,1,0,0,7,1
5573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,2,3,2,3,3,1,22,6,37778,4,13,3,2,2,1,2,6,1
5574,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,0,1,3,2,3,3,2,29,5,30042,1,15,1,3,1,0,0,5,1
5575,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,1,3,3,3,3,2,37,2,40010,6,11,17,2,1,0,0,6,1
5576,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,1,2,3,2,3,3,1,43,1,25655,1,16,7,3,7,2,3,6,1
5577,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,1,3,2,3,3,1,34,14,102195,1,13,12,2,11,7,4,5,1
5578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,3,3,1,35,6,62946,0,14,14,2,12,8,8,6,1
5579,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,3,3,2,3,1,47,4,168090,6,14,11,2,5,0,0,6,1
5580,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,2,0,3,3,4,3,4,1,53,19,25590,0,25,34,2,33,1,9,6,1
5581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,4,3,3,1,32,9,15575,1,17,11,2,8,0,7,6,1
5582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,3,3,1,34,6,62910,0,14,15,2,13,9,9,7,1
5583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,2,2,1,2,3,2,27,2,76542,3,15,4,3,0,0,0,7,1
5584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,1,3,3,1,45,4,47745,2,16,13,2,6,3,3,7,1
5585,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,2,1,3,2,3,3,1,32,26,88230,6,13,10,3,0,0,0,6,1
5586,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,4,1,2,3,1,31,2,41490,6,15,9,0,4,0,3,6,1
5587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,3,4,3,4,1,55,1,25590,0,21,5,2,4,1,0,6,1
5588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3,2,3,3,1,39,17,88979,3,13,9,2,3,2,2,5,1
5589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,2,2,2,2,3,2,41,1,76549,8,12,5,3,0,0,0,7,1
5590,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,1,3,4,3,3,2,39,1,67550,7,14,21,2,18,11,5,6,1
5591,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,3,4,4,1,3,2,31,2,53960,7,17,3,2,1,0,0,7,1
5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,1,2,3,1,23,2,61790,1,11,1,2,1,0,0,7,1
5593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,2,3,3,1,32,8,26951,1,15,1,2,1,1,1,6,1
5594,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,2,1,4,3,3,1,41,7,20990,8,12,8,2,6,0,5,8,1
5595,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,1,1,3,4,4,3,1,52,5,14200,1,13,33,2,32,6,9,5,1
5596,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1,0,3,2,3,2,3,1,29,2,49780,0,13,7,3,6,1,5,7,1
5597,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,1,1,3,2,3,3,1,40,19,102097,1,13,22,2,21,14,7,5,1
5598,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,2,3,3,1,42,11,21072,8,13,14,2,11,1,5,7,1
5599,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,1,2,4,2,24,10,41879,0,22,3,3,2,0,1,7,1
5600,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,4,3,3,2,4,0,32,7,32980,8,22,6,4,4,1,2,5,1
5601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,1,3,3,1,22,1,49680,1,13,1,3,1,0,0,7,1
5602,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,4,1,3,3,2,30,8,68357,1,14,1,2,1,0,0,6,1
5603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3,2,3,3,1,35,21,88612,4,13,9,2,1,1,1,5,1
5604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,2,2,3,0,26,2,65776,0,15,6,2,4,0,3,8,1
5605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,2,0,3,3,3,2,3,2,19,7,34642,1,19,1,3,1,0,1,8,1
5606,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,0,3,3,3,2,3,1,25,10,82370,1,13,6,6,6,0,3,8,1
5607,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3,1,1,1,4,2,1,3,1,31,20,61800,1,14,1,2,1,0,0,7,1
5608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,2,2,3,2,4,1,39,13,40699,4,22,7,2,4,4,3,7,1
5609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3,2,3,3,1,34,23,88458,5,13,9,2,1,0,0,5,1
5610,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,1,1,2,3,3,3,1,43,5,45220,8,15,7,3,4,1,3,6,1
5611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,3,3,3,1,38,12,59846,2,11,20,2,7,2,1,6,1
5612,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,3,3,1,29,6,21788,0,20,3,2,3,0,0,7,1
5613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,1,3,3,0,42,8,195854,6,14,11,1,8,4,3,6,1
5614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,3,2,3,1,34,7,30665,3,15,11,3,9,7,4,5,1
5615,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,0,4,2,3,3,3,2,35,1,67960,0,13,5,2,4,3,2,8,1
5616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0,3,3,1,3,3,1,36,1,54821,1,17,17,2,16,14,13,6,1
5617,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,4,3,3,1,29,8,21960,3,16,5,3,4,0,1,6,1
5618,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,2,4,3,4,1,29,7,21800,1,21,4,2,4,0,1,8,1
5619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,3,3,3,2,27,13,53154,1,15,2,2,2,2,2,6,1
5620,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,3,3,2,2,3,1,47,7,44229,3,12,15,2,6,2,5,7,1
5621,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,2,0,1,2,3,3,3,1,26,4,24040,1,12,1,6,1,0,1,7,1
5622,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,1,3,3,3,3,2,37,2,40010,6,11,17,2,1,0,0,6,1
5623,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,3,3,2,2,3,1,3,3,1,30,1,179240,1,13,10,2,10,6,7,6,1
5624,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,5,0,2,3,2,3,3,1,29,4,36910,1,13,2,3,2,2,2,6,1
5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,3,3,3,2,27,13,53160,1,15,2,2,2,2,2,6,1
5626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,3,2,3,1,28,9,19643,1,16,4,2,4,2,2,6,1
5627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,2,3,2,3,3,1,35,2,108705,3,12,8,3,1,0,0,7,1
5628,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3,4,2,2,4,2,31,10,41890,0,23,6,3,5,1,4,7,1
5629,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,3,1,4,3,1,3,3,1,31,2,21680,0,14,2,2,1,0,0,5,1
5630,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,2,3,2,3,3,1,29,3,36902,1,13,2,3,1,1,1,6,1
5631,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,3,3,1,34,6,62908,0,14,15,2,14,9,9,6,1
5632,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,1,3,3,1,43,15,21153,8,14,21,2,17,2,5,5,1
5633,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,0,3,2,1,3,3,0,29,24,25987,1,20,4,2,3,1,2,6,1
5634,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,3,2,1,3,0,44,11,33054,8,20,6,2,4,2,2,6,1
5635,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,2,1,1,1,3,3,1,29,5,109340,6,17,11,2,9,0,7,6,1
5636,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,2,1,2,3,3,3,3,1,41,20,102090,1,13,23,2,22,15,8,5,1
5637,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,3,3,2,1,3,0,38,9,33015,8,21,6,3,4,1,2,5,1
5638,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,0,1,3,2,2,3,2,21,9,178750,1,12,3,5,3,1,2,7,1
5639,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,2,1,1,1,3,3,4,1,28,11,58130,2,20,5,2,0,0,0,6,1
5640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,1,3,2,3,3,1,30,6,26809,2,14,3,3,2,1,2,6,1
5641,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,2,1,2,3,0,26,20,135239,7,17,7,3,2,1,2,7,1
5642,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,2,2,2,3,1,20,1,61629,1,11,1,2,1,1,0,7,1
5643,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,0,3,3,1,3,3,1,27,27,22930,0,18,5,0,4,0,2,6,1
5644,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,3,1,1,2,3,3,3,1,43,5,45220,8,15,7,3,4,1,3,6,1
5645,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,4,4,0,3,3,1,3,3,1,36,2,54820,1,18,18,3,17,15,14,7,1
5646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,2,3,2,2,3,1,29,2,23375,1,15,7,2,1,0,1,6,1
5647,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,4,1,1,3,3,1,36,20,137553,0,12,8,4,8,0,6,5,1
5648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,3,2,3,1,31,14,40654,3,21,4,2,1,1,1,6,1
